decade,year,result,director,movie,category,rating,movie url,director url
Década de 2010,2016,Ganador,Alejandro G. Iñárritu,El renacido (The Revenant),direccion,"8,0",https://www.imdb.com/title/tt1663202/,https://www.imdb.com/es-es/name/nm0327944/
Década de 2010,2016,Ganador,Alejandro G. Iñárritu,El renacido (The Revenant),produccion,"8,0",https://www.imdb.com/title/tt1663202/,https://www.imdb.com/es-es/name/nm0327944/
Década de 2010,2016,Ganador,Alejandro G. Iñárritu,El renacido (The Revenant),guion,"8,0",https://www.imdb.com/title/tt1663202/,https://www.imdb.com/es-es/name/nm0327944/
Década de 2010,2016,Nominee,Tom McCarthy,Spotlight,guion,"8,1",https://www.imdb.com/title/tt1895587/,https://www.imdb.com/es-es/name/nm0565336/
Década de 2010,2016,Nominee,George Miller,Mad Max: Furia en la carretera,produccion,"8,1",https://www.imdb.com/title/tt1392190/,https://www.imdb.com/es-es/name/nm0004306/
Década de 2010,2016,Nominee,George Miller,Mad Max: Furia en la carretera,guion,"8,1",https://www.imdb.com/title/tt1392190/,https://www.imdb.com/es-es/name/nm0004306/
Década de 2010,2016,Nominee,George Miller,Mad Max: Furia en la carretera,direccion,"8,1",https://www.imdb.com/title/tt1392190/,https://www.imdb.com/es-es/name/nm0004306/
Década de 2010,2016,Nominee,Lenny Abrahamson,La habitación,direccion,"8,1",https://www.imdb.com/title/tt3170832/,https://www.imdb.com/es-es/name/nm1049433/
Década de 2010,2016,Nominee,Adam McKay,La gran apuesta,guion,"7,8",https://www.imdb.com/title/tt1596363/,https://www.imdb.com/es-es/name/nm0570912/
Década de 2010,2016,Nominee,Adam McKay,La gran apuesta,direccion,"7,8",https://www.imdb.com/title/tt1596363/,https://www.imdb.com/es-es/name/nm0570912/
Década de 2010,2015,Ganador,Alejandro G. Iñárritu,Birdman o (La inesperada virtud de la ignorancia),direccion,"7,7",https://www.imdb.com/title/tt2562232/,https://www.imdb.com/es-es/name/nm0327944/
Década de 2010,2015,Ganador,Alejandro G. Iñárritu,Birdman o (La inesperada virtud de la ignorancia),produccion,"7,7",https://www.imdb.com/title/tt2562232/,https://www.imdb.com/es-es/name/nm0327944/
Década de 2010,2015,Ganador,Alejandro G. Iñárritu,Birdman o (La inesperada virtud de la ignorancia),guion,"7,7",https://www.imdb.com/title/tt2562232/,https://www.imdb.com/es-es/name/nm0327944/
