name,category,movie_name,rating,movie_url,director_url
Brady Corbet,reparto,Amarillito,"5,5",https://www.imdb.com/es-es/title/tt3526408/?ref_=nm_flmg_job_1_cdt_img,https://www.imdb.com/es-es/name/nm1227232/
Brady Corbet,reparto,Le dos rouge,"5,9",https://www.imdb.com/es-es/title/tt3841450/?ref_=nm_flmg_job_1_cdt_img_1,https://www.imdb.com/es-es/name/nm1227232/
Brady Corbet,reparto,Escobar: Paraíso perdido,"6,5",https://www.imdb.com/es-es/title/tt2515030/?ref_=nm_flmg_job_1_cdt_img_2,https://www.imdb.com/es-es/name/nm1227232/
Brady Corbet,reparto,Mientras seamos jóvenes,"6,3",https://www.imdb.com/es-es/title/tt1791682/?ref_=nm_flmg_job_1_cdt_img_3,https://www.imdb.com/es-es/name/nm1227232/
Brady Corbet,reparto,Eden: Lost in music,"6,4",https://www.imdb.com/es-es/title/tt3090634/?ref_=nm_flmg_job_1_cdt_img_4,https://www.imdb.com/es-es/name/nm1227232/
Brady Corbet,reparto,Olive Kitteridge,"8,3",https://www.imdb.com/es-es/title/tt3012698/?ref_=nm_flmg_job_1_cdt_img_5,https://www.imdb.com/es-es/name/nm1227232/
Brady Corbet,reparto,Viaje a Sils Maria,"6,7",https://www.imdb.com/es-es/title/tt2452254/?ref_=nm_flmg_job_1_cdt_img_6,https://www.imdb.com/es-es/name/nm1227232/
Brady Corbet,reparto,Fuerza mayor,"7,2",https://www.imdb.com/es-es/title/tt2121382/?ref_=nm_flmg_job_1_cdt_img_7,https://www.imdb.com/es-es/name/nm1227232/
Brady Corbet,reparto,Saint Laurent,"6,1",https://www.imdb.com/es-es/title/tt2707848/?ref_=nm_flmg_job_1_cdt_img_8,https://www.imdb.com/es-es/name/nm1227232/
Brady Corbet,reparto,The Sleepwalker,"5,1",https://www.imdb.com/es-es/title/tt2723576/?ref_=nm_flmg_job_1_cdt_img_9,https://www.imdb.com/es-es/name/nm1227232/
Brady Corbet,reparto,Karaoke!,"6,0",https://www.imdb.com/es-es/title/tt2445680/?ref_=nm_flmg_job_1_cdt_img_10,https://www.imdb.com/es-es/name/nm1227232/
Brady Corbet,reparto,Atlantic Avenue,"6,7",https://www.imdb.com/es-es/title/tt2415182/?ref_=nm_flmg_job_1_cdt_img_11,https://www.imdb.com/es-es/name/nm1227232/
Brady Corbet,reparto,The God Phone,N/A,https://www.imdb.com/es-es/title/tt2063810/?ref_=nm_flmg_job_1_cdt_img_12,https://www.imdb.com/es-es/name/nm1227232/
Brady Corbet,reparto,All In,N/A,https://www.imdb.com/es-es/title/tt2495546/?ref_=nm_flmg_job_1_cdt_img_13,https://www.imdb.com/es-es/name/nm1227232/
Brady Corbet,reparto,Simon Killer,"6,3",https://www.imdb.com/es-es/title/tt1790834/?ref_=nm_flmg_job_1_cdt_img_14,https://www.imdb.com/es-es/name/nm1227232/
Brady Corbet,produccion,The Brutalist,"7,4",https://www.imdb.com/es-es/title/tt8999762/?ref_=nm_flmg_job_2_cdt_img,https://www.imdb.com/es-es/name/nm1227232/
Brady Corbet,produccion,The Crowded Room,"7,7",https://www.imdb.com/es-es/title/tt14417718/?ref_=nm_flmg_job_2_cdt_img_1,https://www.imdb.com/es-es/name/nm1227232/
Brady Corbet,produccion,On Our Way,"4,7",https://www.imdb.com/es-es/title/tt12538996/?ref_=nm_flmg_job_2_cdt_img_2,https://www.imdb.com/es-es/name/nm1227232/
Brady Corbet,produccion,El mundo que viene,"6,4",https://www.imdb.com/es-es/title/tt9738716/?ref_=nm_flmg_job_2_cdt_img_3,https://www.imdb.com/es-es/name/nm1227232/
Brady Corbet,produccion,La infancia de un líder,"6,2",https://www.imdb.com/es-es/title/tt2815902/?ref_=nm_flmg_job_2_cdt_img_4,https://www.imdb.com/es-es/name/nm1227232/
Brady Corbet,direccion,The Brutalist,"7,4",https://www.imdb.com/es-es/title/tt8999762/?ref_=nm_flmg_job_3_cdt_img,https://www.imdb.com/es-es/name/nm1227232/
Brady Corbet,direccion,The Crowded Room,"7,7",https://www.imdb.com/es-es/title/tt14417718/?ref_=nm_flmg_job_3_cdt_img_1,https://www.imdb.com/es-es/name/nm1227232/
Brady Corbet,direccion,Cheer Up,N/A,https://www.imdb.com/es-es/title/tt30802042/?ref_=nm_flmg_job_3_cdt_img_2,https://www.imdb.com/es-es/name/nm1227232/
Brady Corbet,direccion,Maya Hawke: Thérèse,"7,7",https://www.imdb.com/es-es/title/tt21343664/?ref_=nm_flmg_job_3_cdt_img_3,https://www.imdb.com/es-es/name/nm1227232/
Brady Corbet,direccion,30/30 Vision: 3 Decades of Strand Releasing,"5,3",https://www.imdb.com/es-es/title/tt11421266/?ref_=nm_flmg_job_3_cdt_img_4,https://www.imdb.com/es-es/name/nm1227232/
Brady Corbet,direccion,Vox Lux: el precio de la fama,"5,9",https://www.imdb.com/es-es/title/tt5960374/?ref_=nm_flmg_job_3_cdt_img_5,https://www.imdb.com/es-es/name/nm1227232/
Brady Corbet,direccion,La infancia de un líder,"6,2",https://www.imdb.com/es-es/title/tt2815902/?ref_=nm_flmg_job_3_cdt_img_6,https://www.imdb.com/es-es/name/nm1227232/
Brady Corbet,direccion,Protect You + Me.,"6,8",https://www.imdb.com/es-es/title/tt1318407/?ref_=nm_flmg_job_3_cdt_img_7,https://www.imdb.com/es-es/name/nm1227232/
Jacques Audiard,guion,Emilia Pérez,"5,4",https://www.imdb.com/es-es/title/tt20221436/?ref_=nm_flmg_job_1_cdt_img,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,guion,La Venus de plata,"5,8",https://www.imdb.com/es-es/title/tt26006816/?ref_=nm_flmg_job_1_cdt_img_1,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,guion,"París, Distrito 13","7,0",https://www.imdb.com/es-es/title/tt12708658/?ref_=nm_flmg_job_1_cdt_img_2,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,guion,Oficina de infiltrados,"8,7",https://www.imdb.com/es-es/title/tt4063800/?ref_=nm_flmg_job_1_cdt_img_3,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,guion,Los hermanos Sisters,"6,9",https://www.imdb.com/es-es/title/tt4971344/?ref_=nm_flmg_job_1_cdt_img_4,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,guion,Dheepan,"7,2",https://www.imdb.com/es-es/title/tt4082068/?ref_=nm_flmg_job_1_cdt_img_5,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,guion,De óxido y hueso,"7,4",https://www.imdb.com/es-es/title/tt2053425/?ref_=nm_flmg_job_1_cdt_img_6,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,guion,Un profeta,"7,8",https://www.imdb.com/es-es/title/tt1235166/?ref_=nm_flmg_job_1_cdt_img_7,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,guion,De latir mi corazón se ha parado,"7,2",https://www.imdb.com/es-es/title/tt0411270/?ref_=nm_flmg_job_1_cdt_img_8,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,guion,Lee mis labios,"7,3",https://www.imdb.com/es-es/title/tt0274117/?ref_=nm_flmg_job_1_cdt_img_9,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,guion,"Venus, salón de belleza","6,3",https://www.imdb.com/es-es/title/tt0174330/?ref_=nm_flmg_job_1_cdt_img_10,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,guion,Norme française,"4,3",https://www.imdb.com/es-es/title/tt0234349/?ref_=nm_flmg_job_1_cdt_img_11,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,guion,Un héroe muy discreto,"7,2",https://www.imdb.com/es-es/title/tt0118020/?ref_=nm_flmg_job_1_cdt_img_12,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,guion,Regarde les hommes tomber,"6,5",https://www.imdb.com/es-es/title/tt0110958/?ref_=nm_flmg_job_1_cdt_img_13,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,guion,Mala fama,"6,4",https://www.imdb.com/es-es/title/tt0109942/?ref_=nm_flmg_job_1_cdt_img_14,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,direccion,Emilia Pérez,"5,4",https://www.imdb.com/es-es/title/tt20221436/?ref_=nm_flmg_job_2_cdt_img,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,direccion,"París, Distrito 13","7,0",https://www.imdb.com/es-es/title/tt12708658/?ref_=nm_flmg_job_2_cdt_img_1,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,direccion,Oficina de infiltrados,"8,7",https://www.imdb.com/es-es/title/tt4063800/?ref_=nm_flmg_job_2_cdt_img_2,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,direccion,Los hermanos Sisters,"6,9",https://www.imdb.com/es-es/title/tt4971344/?ref_=nm_flmg_job_2_cdt_img_3,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,direccion,Dheepan,"7,2",https://www.imdb.com/es-es/title/tt4082068/?ref_=nm_flmg_job_2_cdt_img_4,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,direccion,De óxido y hueso,"7,4",https://www.imdb.com/es-es/title/tt2053425/?ref_=nm_flmg_job_2_cdt_img_5,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,direccion,Raphaël live vu par Jacques Audiard,"3,4",https://www.imdb.com/es-es/title/tt2255927/?ref_=nm_flmg_job_2_cdt_img_6,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,direccion,Un profeta,"7,8",https://www.imdb.com/es-es/title/tt1235166/?ref_=nm_flmg_job_2_cdt_img_7,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,direccion,De latir mi corazón se ha parado,"7,2",https://www.imdb.com/es-es/title/tt0411270/?ref_=nm_flmg_job_2_cdt_img_8,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,direccion,Unlimited Marriage II,N/A,https://www.imdb.com/es-es/title/tt14426970/?ref_=nm_flmg_job_2_cdt_img_9,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,direccion,Lee mis labios,"7,3",https://www.imdb.com/es-es/title/tt0274117/?ref_=nm_flmg_job_2_cdt_img_10,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,direccion,Norme française,"4,3",https://www.imdb.com/es-es/title/tt0234349/?ref_=nm_flmg_job_2_cdt_img_11,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,direccion,Louise Attaque: Ton invitation,N/A,https://www.imdb.com/es-es/title/tt16437572/?ref_=nm_flmg_job_2_cdt_img_12,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,direccion,Alain Bashung: La nuit je mens,"6,3",https://www.imdb.com/es-es/title/tt9013378/?ref_=nm_flmg_job_2_cdt_img_13,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,direccion,Noir Désir: Comme Elle Vient,"5,0",https://www.imdb.com/es-es/title/tt8911816/?ref_=nm_flmg_job_2_cdt_img_14,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,produccion,Emilia Pérez,"5,4",https://www.imdb.com/es-es/title/tt20221436/?ref_=nm_flmg_job_3_cdt_img,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,produccion,"París, Distrito 13","7,0",https://www.imdb.com/es-es/title/tt12708658/?ref_=nm_flmg_job_3_cdt_img_1,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,produccion,Une journée à la mer,"4,3",https://www.imdb.com/es-es/title/tt10141998/?ref_=nm_flmg_job_3_cdt_img_2,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,produccion,"En realidad, nunca estuviste aquí","6,7",https://www.imdb.com/es-es/title/tt5742374/?ref_=nm_flmg_job_3_cdt_img_3,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,produccion,120 pulsaciones por minuto,"7,4",https://www.imdb.com/es-es/title/tt6135348/?ref_=nm_flmg_job_3_cdt_img_4,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,produccion,Dheepan,"7,2",https://www.imdb.com/es-es/title/tt4082068/?ref_=nm_flmg_job_3_cdt_img_5,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,produccion,De óxido y hueso,"7,4",https://www.imdb.com/es-es/title/tt2053425/?ref_=nm_flmg_job_3_cdt_img_6,https://www.imdb.com/es-es/name/nm0002191/
Jacques Audiard,produccion,Je suis heureux que ma mère soit vivante,"6,7",https://www.imdb.com/es-es/title/tt1406161/?ref_=nm_flmg_job_3_cdt_img_7,https://www.imdb.com/es-es/name/nm0002191/
Sean Baker,guion,Anora,"7,5",https://www.imdb.com/es-es/title/tt28607951/?ref_=nm_flmg_job_1_cdt_img,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,guion,Red Rocket,"7,1",https://www.imdb.com/es-es/title/tt13453006/?ref_=nm_flmg_job_1_cdt_img_1,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,guion,The Florida Project,"7,6",https://www.imdb.com/es-es/title/tt5649144/?ref_=nm_flmg_job_1_cdt_img_2,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,guion,Snowbird,"6,5",https://www.imdb.com/es-es/title/tt5340622/?ref_=nm_flmg_job_1_cdt_img_3,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,guion,Tangerine,"7,1",https://www.imdb.com/es-es/title/tt3824458/?ref_=nm_flmg_job_1_cdt_img_4,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,guion,Starlet,"7,0",https://www.imdb.com/es-es/title/tt2035630/?ref_=nm_flmg_job_1_cdt_img_5,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,guion,Warren the Ape,"8,1",https://www.imdb.com/es-es/title/tt1592240/?ref_=nm_flmg_job_1_cdt_img_6,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,guion,Prince of Broadway,"7,1",https://www.imdb.com/es-es/title/tt1000769/?ref_=nm_flmg_job_1_cdt_img_7,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,guion,Greg the Bunny,"7,6",https://www.imdb.com/es-es/title/tt0484167/?ref_=nm_flmg_job_1_cdt_img_8,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,guion,Fur on the Asphalt: The Greg the Bunny Reunion Show,"8,0",https://www.imdb.com/es-es/title/tt0464003/?ref_=nm_flmg_job_1_cdt_img_9,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,guion,Take Out,"7,2",https://www.imdb.com/es-es/title/tt0391483/?ref_=nm_flmg_job_1_cdt_img_10,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,guion,Greg the Bunny,"7,5",https://www.imdb.com/es-es/title/tt0280257/?ref_=nm_flmg_job_1_cdt_img_11,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,guion,Four Letter Words,"5,1",https://www.imdb.com/es-es/title/tt0259255/?ref_=nm_flmg_job_1_cdt_img_12,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,produccion,Anora,"7,5",https://www.imdb.com/es-es/title/tt28607951/?ref_=nm_flmg_job_2_cdt_img,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,produccion,The Feeling That the Time for Doing Something Has Passed,"5,8",https://www.imdb.com/es-es/title/tt27722061/?ref_=nm_flmg_job_2_cdt_img_1,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,produccion,Love in the Time of Fentanyl,"7,5",https://www.imdb.com/es-es/title/tt20236978/?ref_=nm_flmg_job_2_cdt_img_2,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,produccion,Red Rocket,"7,1",https://www.imdb.com/es-es/title/tt13453006/?ref_=nm_flmg_job_2_cdt_img_3,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,produccion,Colours,"7,7",https://www.imdb.com/es-es/title/tt9620008/?ref_=nm_flmg_job_2_cdt_img_4,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,produccion,Meet the Filmmakers: Herschell Gordon Lewis,"6,9",https://www.imdb.com/es-es/title/tt12078920/?ref_=nm_flmg_job_2_cdt_img_5,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,produccion,The Florida Project,"7,6",https://www.imdb.com/es-es/title/tt5649144/?ref_=nm_flmg_job_2_cdt_img_6,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,produccion,Snowbird,"6,5",https://www.imdb.com/es-es/title/tt5340622/?ref_=nm_flmg_job_2_cdt_img_7,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,produccion,Tangerine,"7,1",https://www.imdb.com/es-es/title/tt3824458/?ref_=nm_flmg_job_2_cdt_img_8,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,produccion,Starlet,"7,0",https://www.imdb.com/es-es/title/tt2035630/?ref_=nm_flmg_job_2_cdt_img_9,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,produccion,Warren the Ape,"8,1",https://www.imdb.com/es-es/title/tt1592240/?ref_=nm_flmg_job_2_cdt_img_10,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,produccion,Prince of Broadway,"7,1",https://www.imdb.com/es-es/title/tt1000769/?ref_=nm_flmg_job_2_cdt_img_11,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,produccion,Take Out,"7,2",https://www.imdb.com/es-es/title/tt0391483/?ref_=nm_flmg_job_2_cdt_img_12,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,direccion,Anora,"7,5",https://www.imdb.com/es-es/title/tt28607951/?ref_=nm_flmg_job_3_cdt_img,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,direccion,Taco Bell: Fry Again,"5,0",https://www.imdb.com/es-es/title/tt19889424/?ref_=nm_flmg_job_3_cdt_img_1,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,direccion,Red Rocket,"7,1",https://www.imdb.com/es-es/title/tt13453006/?ref_=nm_flmg_job_3_cdt_img_2,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,direccion,Khaite FW21,"6,4",https://www.imdb.com/es-es/title/tt14154186/?ref_=nm_flmg_job_3_cdt_img_3,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,direccion,The Florida Project,"7,6",https://www.imdb.com/es-es/title/tt5649144/?ref_=nm_flmg_job_3_cdt_img_4,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,direccion,Snowbird,"6,5",https://www.imdb.com/es-es/title/tt5340622/?ref_=nm_flmg_job_3_cdt_img_5,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,direccion,Tangerine,"7,1",https://www.imdb.com/es-es/title/tt3824458/?ref_=nm_flmg_job_3_cdt_img_6,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,direccion,Starlet,"7,0",https://www.imdb.com/es-es/title/tt2035630/?ref_=nm_flmg_job_3_cdt_img_7,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,direccion,Warren the Ape,"8,1",https://www.imdb.com/es-es/title/tt1592240/?ref_=nm_flmg_job_3_cdt_img_8,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,direccion,Prince of Broadway,"7,1",https://www.imdb.com/es-es/title/tt1000769/?ref_=nm_flmg_job_3_cdt_img_9,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,direccion,Greg the Bunny,"7,6",https://www.imdb.com/es-es/title/tt0484167/?ref_=nm_flmg_job_3_cdt_img_10,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,direccion,Fur on the Asphalt: The Greg the Bunny Reunion Show,"8,0",https://www.imdb.com/es-es/title/tt0464003/?ref_=nm_flmg_job_3_cdt_img_11,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,direccion,Take Out,"7,2",https://www.imdb.com/es-es/title/tt0391483/?ref_=nm_flmg_job_3_cdt_img_12,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,direccion,Hi-Fi,"4,8",https://www.imdb.com/es-es/title/tt33070840/?ref_=nm_flmg_job_3_cdt_img_13,https://www.imdb.com/es-es/name/nm0048918/
Sean Baker,direccion,Four Letter Words,"5,1",https://www.imdb.com/es-es/title/tt0259255/?ref_=nm_flmg_job_3_cdt_img_14,https://www.imdb.com/es-es/name/nm0048918/
Edward Berger,direccion,Submerged,"9,0",https://www.imdb.com/es-es/title/tt35375377/?ref_=nm_flmg_job_1_cdt_img,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,direccion,Cónclave,"7,4",https://www.imdb.com/es-es/title/tt20215234/?ref_=nm_flmg_job_1_cdt_img_1,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,direccion,Sin novedad en el frente,"7,8",https://www.imdb.com/es-es/title/tt1016150/?ref_=nm_flmg_job_1_cdt_img_2,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,direccion,Your Honor,"7,6",https://www.imdb.com/es-es/title/tt7440726/?ref_=nm_flmg_job_1_cdt_img_3,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,direccion,All My Loving,"6,2",https://www.imdb.com/es-es/title/tt8811474/?ref_=nm_flmg_job_1_cdt_img_4,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,direccion,Patrick Melrose,"8,0",https://www.imdb.com/es-es/title/tt6586318/?ref_=nm_flmg_job_1_cdt_img_5,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,direccion,The Terror,"7,9",https://www.imdb.com/es-es/title/tt2708480/?ref_=nm_flmg_job_1_cdt_img_6,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,direccion,Deutschland 83,"8,0",https://www.imdb.com/es-es/title/tt4445154/?ref_=nm_flmg_job_1_cdt_img_7,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,direccion,Jack,"7,2",https://www.imdb.com/es-es/title/tt3469918/?ref_=nm_flmg_job_1_cdt_img_8,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,direccion,En el lugar del crimen,"7,0",https://www.imdb.com/es-es/title/tt0806910/?ref_=nm_flmg_job_1_cdt_img_9,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,direccion,Mutter muss weg,"5,7",https://www.imdb.com/es-es/title/tt1932679/?ref_=nm_flmg_job_1_cdt_img_10,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,direccion,Ein guter Sommer,"6,9",https://www.imdb.com/es-es/title/tt1754192/?ref_=nm_flmg_job_1_cdt_img_11,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,direccion,Polizeiruf 110,"6,4",https://www.imdb.com/es-es/title/tt0806901/?ref_=nm_flmg_job_1_cdt_img_12,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,direccion,KDD - Kriminaldauerdienst,"8,2",https://www.imdb.com/es-es/title/tt0932807/?ref_=nm_flmg_job_1_cdt_img_13,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,direccion,Windland,"5,4",https://www.imdb.com/es-es/title/tt1070444/?ref_=nm_flmg_job_1_cdt_img_14,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,guion,Sin novedad en el frente,"7,8",https://www.imdb.com/es-es/title/tt1016150/?ref_=nm_flmg_job_2_cdt_img,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,guion,Eden,"6,1",https://www.imdb.com/es-es/title/tt10107210/?ref_=nm_flmg_job_2_cdt_img_1,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,guion,All My Loving,"6,2",https://www.imdb.com/es-es/title/tt8811474/?ref_=nm_flmg_job_2_cdt_img_2,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,guion,Jack,"7,2",https://www.imdb.com/es-es/title/tt3469918/?ref_=nm_flmg_job_2_cdt_img_3,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,guion,Ein guter Sommer,"6,9",https://www.imdb.com/es-es/title/tt1754192/?ref_=nm_flmg_job_2_cdt_img_4,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,guion,Polizeiruf 110,"6,4",https://www.imdb.com/es-es/title/tt0806901/?ref_=nm_flmg_job_2_cdt_img_5,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,guion,KDD - Kriminaldauerdienst,"8,2",https://www.imdb.com/es-es/title/tt0932807/?ref_=nm_flmg_job_2_cdt_img_6,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,guion,Unter Verdacht,"7,4",https://www.imdb.com/es-es/title/tt0896680/?ref_=nm_flmg_job_2_cdt_img_7,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,guion,Frau2 sucht HappyEnd,"6,6",https://www.imdb.com/es-es/title/tt0215777/?ref_=nm_flmg_job_2_cdt_img_8,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,guion,Gomez - Kopf oder Zahl,"6,6",https://www.imdb.com/es-es/title/tt0156575/?ref_=nm_flmg_job_2_cdt_img_9,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,guion,Wanderbread,N/A,https://www.imdb.com/es-es/title/tt0164966/?ref_=nm_flmg_job_2_cdt_img_10,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,guion,Smelly Dinners,N/A,https://www.imdb.com/es-es/title/tt0164896/?ref_=nm_flmg_job_2_cdt_img_11,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,guion,Sidewalk Hotel,N/A,https://www.imdb.com/es-es/title/tt0164886/?ref_=nm_flmg_job_2_cdt_img_12,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,guion,Strait-Jacket,N/A,https://www.imdb.com/es-es/title/tt0164910/?ref_=nm_flmg_job_2_cdt_img_13,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,produccion,Cónclave,"7,4",https://www.imdb.com/es-es/title/tt20215234/?ref_=nm_flmg_job_3_cdt_img,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,produccion,Sin novedad en el frente,"7,8",https://www.imdb.com/es-es/title/tt1016150/?ref_=nm_flmg_job_3_cdt_img_1,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,produccion,Your Honor,"7,6",https://www.imdb.com/es-es/title/tt7440726/?ref_=nm_flmg_job_3_cdt_img_2,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,produccion,All My Loving,"6,2",https://www.imdb.com/es-es/title/tt8811474/?ref_=nm_flmg_job_3_cdt_img_3,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,produccion,The Terror,"7,9",https://www.imdb.com/es-es/title/tt2708480/?ref_=nm_flmg_job_3_cdt_img_4,https://www.imdb.com/es-es/name/nm0074163/
Edward Berger,produccion,Am Strand,"6,8",https://www.imdb.com/es-es/title/tt4529786/?ref_=nm_flmg_job_3_cdt_img_5,https://www.imdb.com/es-es/name/nm0074163/
Coralie Fargeat,guion,La sustancia,"7,3",https://www.imdb.com/es-es/title/tt17526714/?ref_=nm_flmg_job_1_cdt_img,https://www.imdb.com/es-es/name/nm0267287/
Coralie Fargeat,guion,Revenge,"6,4",https://www.imdb.com/es-es/title/tt6738136/?ref_=nm_flmg_job_1_cdt_img_1,https://www.imdb.com/es-es/name/nm0267287/
Coralie Fargeat,guion,Reality+,"7,0",https://www.imdb.com/es-es/title/tt4268262/?ref_=nm_flmg_job_1_cdt_img_2,https://www.imdb.com/es-es/name/nm0267287/
Coralie Fargeat,guion,Les Fées Cloches,N/A,https://www.imdb.com/es-es/title/tt3718336/?ref_=nm_flmg_job_1_cdt_img_3,https://www.imdb.com/es-es/name/nm0267287/
Coralie Fargeat,guion,Le télégramme,"6,8",https://www.imdb.com/es-es/title/tt0396909/?ref_=nm_flmg_job_1_cdt_img_4,https://www.imdb.com/es-es/name/nm0267287/
Coralie Fargeat,reparto,Les Fées Cloches,N/A,https://www.imdb.com/es-es/title/tt3718336/?ref_=nm_flmg_job_2_cdt_img,https://www.imdb.com/es-es/name/nm0267287/
