name,category,movie_name,rating,url
Pedro Almodóvar,producer,El ángel,6.9,https://www.imdb.com/title/tt7204348/?ref_=nm_flmg_job_3_cdt_img_4
Pedro Almodóvar,producer,El silencio de otros,8.0,https://www.imdb.com/title/tt8099236/?ref_=nm_flmg_job_3_cdt_img_5
Pedro Almodóvar,producer,Años luz,6.1,https://www.imdb.com/title/tt8469426/?ref_=nm_flmg_job_3_cdt_img_6
Pedro Almodóvar,producer,Zama,6.7,https://www.imdb.com/title/tt3409848/?ref_=nm_flmg_job_3_cdt_img_7
Pedro Almodóvar,producer,Princesa de hielo,6.4,https://www.imdb.com/title/tt7476584/?ref_=nm_flmg_job_3_cdt_img_8
Pedro Almodóvar,producer,El Clan,6.9,https://www.imdb.com/title/tt4411504/?ref_=nm_flmg_job_3_cdt_img_9
Pedro Almodóvar,producer,Relatos salvajes,8.1,https://www.imdb.com/title/tt3011894/?ref_=nm_flmg_job_3_cdt_img_10
Pedro Almodóvar,producer,El último verano de la Boyita,7.1,https://www.imdb.com/title/tt1404653/?ref_=nm_flmg_job_3_cdt_img_11
Pedro Almodóvar,producer,La mujer rubia,6.5,https://www.imdb.com/title/tt1221141/?ref_=nm_flmg_job_3_cdt_img_12
Pedro Almodóvar,producer,La vida secreta de las palabras,7.4,https://www.imdb.com/title/tt0430576/?ref_=nm_flmg_job_3_cdt_img_13
Pedro Almodóvar,producer,La niña santa,6.7,https://www.imdb.com/title/tt0300270/?ref_=nm_flmg_job_3_cdt_img_14
Sofia Coppola,director,Come Alive with the Seasons,4.8,https://www.imdb.com/title/tt34677644/?ref_=nm_flmg_job_1_cdt_img
Sofia Coppola,director,Priscilla,6.5,https://www.imdb.com/title/tt22041854/?ref_=nm_flmg_job_1_cdt_img_1
Sofia Coppola,director,New York City Ballet,6.5,https://www.imdb.com/title/tt14610636/?ref_=nm_flmg_job_1_cdt_img_2
Sofia Coppola,director,The Chanel Iconic,4.8,https://www.imdb.com/title/tt18233044/?ref_=nm_flmg_job_1_cdt_img_3
Sofia Coppola,director,On the Rocks,6.4,https://www.imdb.com/title/tt9606374/?ref_=nm_flmg_job_1_cdt_img_4
Sofia Coppola,director,In Homage to Mademoiselle,5.7,https://www.imdb.com/title/tt18232772/?ref_=nm_flmg_job_1_cdt_img_5
Sofia Coppola,director,Panthère de Cartier,6.5,https://www.imdb.com/title/tt22176386/?ref_=nm_flmg_job_1_cdt_img_6
Sofia Coppola,director,La seducción,6.3,https://www.imdb.com/title/tt5592248/?ref_=nm_flmg_job_1_cdt_img_7
Sofia Coppola,director,A Very Murray Christmas,5.5,https://www.imdb.com/title/tt4537842/?ref_=nm_flmg_job_1_cdt_img_8
Sofia Coppola,director,Phoenix: Chloroform,5.7,https://www.imdb.com/title/tt7797672/?ref_=nm_flmg_job_1_cdt_img_9
Sofia Coppola,director,Dior: Miss Dior Blooming Bouquet,6.5,https://www.imdb.com/title/tt8918266/?ref_=nm_flmg_job_1_cdt_img_10
Sofia Coppola,director,The Bling Ring,5.6,https://www.imdb.com/title/tt2132285/?ref_=nm_flmg_job_1_cdt_img_11
Sofia Coppola,director,Dior: Miss Dior,6.6,https://www.imdb.com/title/tt8918222/?ref_=nm_flmg_job_1_cdt_img_12
Sofia Coppola,director,Somewhere,6.3,https://www.imdb.com/title/tt1421051/?ref_=nm_flmg_job_1_cdt_img_13
Sofia Coppola,director,Dior: Miss Dior Cherie,5.7,https://www.imdb.com/title/tt8918146/?ref_=nm_flmg_job_1_cdt_img_14
Sofia Coppola,actress,Lo que hacemos en las sombras,8.6,https://www.imdb.com/title/tt7908628/?ref_=nm_flmg_job_2_cdt_img
Sofia Coppola,actress,Between Two Ferns with Zach Galifianakis,8.3,https://www.imdb.com/title/tt1535002/?ref_=nm_flmg_job_2_cdt_img_1
Sofia Coppola,actress,Corporate Ghost,7.9,https://www.imdb.com/title/tt0433946/?ref_=nm_flmg_job_2_cdt_img_2
Sofia Coppola,actress,Phoenix: Funky Squaredance,N/A,https://www.imdb.com/title/tt11705662/?ref_=nm_flmg_job_2_cdt_img_3
Sofia Coppola,actress,CQ,6.2,https://www.imdb.com/title/tt0254199/?ref_=nm_flmg_job_2_cdt_img_4
Sofia Coppola,actress,Star Wars: Episodio I - La amenaza fantasma,6.5,https://www.imdb.com/title/tt0120915/?ref_=nm_flmg_job_2_cdt_img_5
Sofia Coppola,actress,The Chemical Brothers: Elektrobank,7.5,https://www.imdb.com/title/tt5044086/?ref_=nm_flmg_job_2_cdt_img_6
Sofia Coppola,actress,Ciao L.A.,5.0,https://www.imdb.com/title/tt0414901/?ref_=nm_flmg_job_2_cdt_img_7
Sofia Coppola,actress,The Black Crowes: Sometimes Salvation,8.0,https://www.imdb.com/title/tt6943404/?ref_=nm_flmg_job_2_cdt_img_8
Sofia Coppola,actress,Madonna: Deeper and Deeper,7.1,https://www.imdb.com/title/tt6673012/?ref_=nm_flmg_job_2_cdt_img_9
Sofia Coppola,actress,Intimidades de Monkey Zetterland,4.9,https://www.imdb.com/title/tt0107220/?ref_=nm_flmg_job_2_cdt_img_10
Sofia Coppola,actress,Sonic Youth: Mildred Pierce,7.1,https://www.imdb.com/title/tt8685260/?ref_=nm_flmg_job_2_cdt_img_11
Sofia Coppola,actress,El padrino parte III,7.6,https://www.imdb.com/title/tt0099674/?ref_=nm_flmg_job_2_cdt_img_12
Sofia Coppola,actress,Verano del 76,5.8,https://www.imdb.com/title/tt0100670/?ref_=nm_flmg_job_2_cdt_img_13
Sofia Coppola,actress,"Tucker, un hombre y su sueño",6.9,https://www.imdb.com/title/tt0096316/?ref_=nm_flmg_job_2_cdt_img_14
Sofia Coppola,writer,Priscilla,6.5,https://www.imdb.com/title/tt22041854/?ref_=nm_flmg_job_3_cdt_img
Sofia Coppola,writer,New York City Ballet,6.5,https://www.imdb.com/title/tt14610636/?ref_=nm_flmg_job_3_cdt_img_1
Sofia Coppola,writer,On the Rocks,6.4,https://www.imdb.com/title/tt9606374/?ref_=nm_flmg_job_3_cdt_img_2
Sofia Coppola,writer,La seducción,6.3,https://www.imdb.com/title/tt5592248/?ref_=nm_flmg_job_3_cdt_img_3
Sofia Coppola,writer,A Very Murray Christmas,5.5,https://www.imdb.com/title/tt4537842/?ref_=nm_flmg_job_3_cdt_img_4
Sofia Coppola,writer,The Bling Ring,5.6,https://www.imdb.com/title/tt2132285/?ref_=nm_flmg_job_3_cdt_img_5
Sofia Coppola,writer,Somewhere,6.3,https://www.imdb.com/title/tt1421051/?ref_=nm_flmg_job_3_cdt_img_6
Sofia Coppola,writer,María Antonieta (Marie Antoinette),6.5,https://www.imdb.com/title/tt0422720/?ref_=nm_flmg_job_3_cdt_img_7
Sofia Coppola,writer,Lost in Translation,7.7,https://www.imdb.com/title/tt0335266/?ref_=nm_flmg_job_3_cdt_img_8
Sofia Coppola,writer,Platinum,6.1,https://www.imdb.com/title/tt0361224/?ref_=nm_flmg_job_3_cdt_img_9
Sofia Coppola,writer,Las vírgenes suicidas,7.2,https://www.imdb.com/title/tt0159097/?ref_=nm_flmg_job_3_cdt_img_10
Sofia Coppola,writer,Lick the Star,6.1,https://www.imdb.com/title/tt0197626/?ref_=nm_flmg_job_3_cdt_img_11
Sofia Coppola,writer,Hi Octane,5.0,https://www.imdb.com/title/tt0796267/?ref_=nm_flmg_job_3_cdt_img_12
Sofia Coppola,writer,Historias de Nueva York,6.4,https://www.imdb.com/title/tt0097965/?ref_=nm_flmg_job_3_cdt_img_13
Kathryn Bigelow,director,Apple iPhone 13 Pro: Hollywood in Your Pocket,5.0,https://www.imdb.com/title/tt17500324/?ref_=nm_flmg_job_1_cdt_img
Kathryn Bigelow,director,I Am Not a Weapon,6.3,https://www.imdb.com/title/tt9462672/?ref_=nm_flmg_job_1_cdt_img_1
Kathryn Bigelow,director,Detroit,7.3,https://www.imdb.com/title/tt5390504/?ref_=nm_flmg_job_1_cdt_img_2
Kathryn Bigelow,director,The Protectors,6.1,https://www.imdb.com/title/tt6075918/?ref_=nm_flmg_job_1_cdt_img_3
Kathryn Bigelow,director,Last Days,7.2,https://www.imdb.com/title/tt4532536/?ref_=nm_flmg_job_1_cdt_img_4
Kathryn Bigelow,director,La noche más oscura (Zero Dark Thirty),7.4,https://www.imdb.com/title/tt1790885/?ref_=nm_flmg_job_1_cdt_img_5
Kathryn Bigelow,director,The Miraculous Year,5.6,https://www.imdb.com/title/tt1602129/?ref_=nm_flmg_job_1_cdt_img_6
Kathryn Bigelow,director,En tierra hostil,7.5,https://www.imdb.com/title/tt0887912/?ref_=nm_flmg_job_1_cdt_img_7
Kathryn Bigelow,director,Mission Zero,5.0,https://www.imdb.com/title/tt0972390/?ref_=nm_flmg_job_1_cdt_img_8
Kathryn Bigelow,director,Karen Sisco,7.2,https://www.imdb.com/title/tt0364823/?ref_=nm_flmg_job_1_cdt_img_9
Kathryn Bigelow,director,K-19: The Widowmaker,6.7,https://www.imdb.com/title/tt0267626/?ref_=nm_flmg_job_1_cdt_img_10
Kathryn Bigelow,director,El peso del agua,5.8,https://www.imdb.com/title/tt0210382/?ref_=nm_flmg_job_1_cdt_img_11
Kathryn Bigelow,director,Homicidio,8.7,https://www.imdb.com/title/tt0106028/?ref_=nm_flmg_job_1_cdt_img_12
Kathryn Bigelow,director,Días extraños,7.2,https://www.imdb.com/title/tt0114558/?ref_=nm_flmg_job_1_cdt_img_13
Kathryn Bigelow,director,Wild Palms,7.0,https://www.imdb.com/title/tt0106175/?ref_=nm_flmg_job_1_cdt_img_14
Kathryn Bigelow,producer,Year Zero,N/A,https://www.imdb.com/title/tt15559738/?ref_=nm_flmg_job_2_cdt_img
Kathryn Bigelow,producer,Triple frontera,6.5,https://www.imdb.com/title/tt1488606/?ref_=nm_flmg_job_2_cdt_img_1
Kathryn Bigelow,producer,I Am Not a Weapon,6.3,https://www.imdb.com/title/tt9462672/?ref_=nm_flmg_job_2_cdt_img_2
Kathryn Bigelow,producer,Detroit,7.3,https://www.imdb.com/title/tt5390504/?ref_=nm_flmg_job_2_cdt_img_3
Kathryn Bigelow,producer,"Mogadishu, Minnesota",N/A,https://www.imdb.com/title/tt5791018/?ref_=nm_flmg_job_2_cdt_img_4
Kathryn Bigelow,producer,Tierra de cárteles,7.3,https://www.imdb.com/title/tt4126304/?ref_=nm_flmg_job_2_cdt_img_5
Kathryn Bigelow,producer,Last Days,7.2,https://www.imdb.com/title/tt4532536/?ref_=nm_flmg_job_2_cdt_img_6
Kathryn Bigelow,producer,La noche más oscura (Zero Dark Thirty),7.4,https://www.imdb.com/title/tt1790885/?ref_=nm_flmg_job_2_cdt_img_7
Kathryn Bigelow,producer,The Miraculous Year,5.6,https://www.imdb.com/title/tt1602129/?ref_=nm_flmg_job_2_cdt_img_8
Kathryn Bigelow,producer,En tierra hostil,7.5,https://www.imdb.com/title/tt0887912/?ref_=nm_flmg_job_2_cdt_img_9
Kathryn Bigelow,producer,K-19: The Widowmaker,6.7,https://www.imdb.com/title/tt0267626/?ref_=nm_flmg_job_2_cdt_img_10
Kathryn Bigelow,actress,Point Break: Ride the Wave,6.6,https://www.imdb.com/title/tt5358886/?ref_=nm_flmg_job_3_cdt_img
Kathryn Bigelow,actress,Wild Palms,7.0,https://www.imdb.com/title/tt0106175/?ref_=nm_flmg_job_3_cdt_img_1
Kathryn Bigelow,actress,Martini Ranch: How Can the Laboring Man Find Time for Self-Culture,6.8,https://www.imdb.com/title/tt4977736/?ref_=nm_flmg_job_3_cdt_img_2
Kathryn Bigelow,actress,Martini Ranch: Reach,6.5,https://www.imdb.com/title/tt1612767/?ref_=nm_flmg_job_3_cdt_img_3
Kathryn Bigelow,actress,Born in Flames,6.5,https://www.imdb.com/title/tt0085267/?ref_=nm_flmg_job_3_cdt_img_4
Kathryn Bigelow,actress,Nine Gross and Conspicuous Errors,N/A,https://www.imdb.com/title/tt30818702/?ref_=nm_flmg_job_3_cdt_img_5
Paul Thomas Anderson,director,The Smile: Friend of a Friend,7.2,https://www.imdb.com/title/tt31068813/?ref_=nm_flmg_job_1_cdt_img
Paul Thomas Anderson,director,The Smile: Wall of Eyes,7.8,https://www.imdb.com/title/tt29958259/?ref_=nm_flmg_job_1_cdt_img_1
Paul Thomas Anderson,director,Haim: Lost Track,6.7,https://www.imdb.com/title/tt18360798/?ref_=nm_flmg_job_1_cdt_img_2
Paul Thomas Anderson,director,Licorice Pizza,7.1,https://www.imdb.com/title/tt11271038/?ref_=nm_flmg_job_1_cdt_img_3
Paul Thomas Anderson,director,Haim: Man from the Magazine,6.7,https://www.imdb.com/title/tt13236304/?ref_=nm_flmg_job_1_cdt_img_4
Paul Thomas Anderson,director,Haim: The Steps,6.8,https://www.imdb.com/title/tt11906292/?ref_=nm_flmg_job_1_cdt_img_5
Paul Thomas Anderson,director,Haim: Hallelujah,6.6,https://www.imdb.com/title/tt15761196/?ref_=nm_flmg_job_1_cdt_img_6
Paul Thomas Anderson,director,Haim: Now I'm in It,7.4,https://www.imdb.com/title/tt11217908/?ref_=nm_flmg_job_1_cdt_img_7
Paul Thomas Anderson,director,Haim: Summer Girl,7.1,https://www.imdb.com/title/tt10740192/?ref_=nm_flmg_job_1_cdt_img_8
Paul Thomas Anderson,director,Anima,7.6,https://www.imdb.com/title/tt10516984/?ref_=nm_flmg_job_1_cdt_img_9
Paul Thomas Anderson,director,Haim: Night So Long - Live at the Greek,6.8,https://www.imdb.com/title/tt8150928/?ref_=nm_flmg_job_1_cdt_img_10
Paul Thomas Anderson,director,El hilo invisible,7.4,https://www.imdb.com/title/tt5776858/?ref_=nm_flmg_job_1_cdt_img_11
Paul Thomas Anderson,director,Haim: Little of Your Love,7.0,https://www.imdb.com/title/tt7707022/?ref_=nm_flmg_job_1_cdt_img_12
Paul Thomas Anderson,director,Haim: Valentine,7.3,https://www.imdb.com/title/tt8150920/?ref_=nm_flmg_job_1_cdt_img_13
Paul Thomas Anderson,director,Haim: Right Now,7.4,https://www.imdb.com/title/tt6837160/?ref_=nm_flmg_job_1_cdt_img_14
Paul Thomas Anderson,writer,Licorice Pizza,7.1,https://www.imdb.com/title/tt11271038/?ref_=nm_flmg_job_2_cdt_img
Paul Thomas Anderson,writer,El hilo invisible,7.4,https://www.imdb.com/title/tt5776858/?ref_=nm_flmg_job_2_cdt_img_1
Paul Thomas Anderson,writer,Puro vicio,6.6,https://www.imdb.com/title/tt1791528/?ref_=nm_flmg_job_2_cdt_img_2
Paul Thomas Anderson,writer,The Master,7.1,https://www.imdb.com/title/tt1560747/?ref_=nm_flmg_job_2_cdt_img_3
Paul Thomas Anderson,writer,Pozos de ambición,8.2,https://www.imdb.com/title/tt0469494/?ref_=nm_flmg_job_2_cdt_img_4
Paul Thomas Anderson,writer,Punch-Drunk Love: 12 Scopitones,6.6,https://www.imdb.com/title/tt7359992/?ref_=nm_flmg_job_2_cdt_img_5
Paul Thomas Anderson,writer,Mattress Man Commercial,7.3,https://www.imdb.com/title/tt0378338/?ref_=nm_flmg_job_2_cdt_img_6
Paul Thomas Anderson,writer,Couch,4.5,https://www.imdb.com/title/tt0365082/?ref_=nm_flmg_job_2_cdt_img_7
Paul Thomas Anderson,writer,Embriagado de amor,7.3,https://www.imdb.com/title/tt0272338/?ref_=nm_flmg_job_2_cdt_img_8
Paul Thomas Anderson,writer,Saturday Night Live,8.0,https://www.imdb.com/title/tt0072562/?ref_=nm_flmg_job_2_cdt_img_9
Paul Thomas Anderson,writer,SNL Fanatic,5.3,https://www.imdb.com/title/tt0331625/?ref_=nm_flmg_job_2_cdt_img_10
Paul Thomas Anderson,writer,Magnolia,8.0,https://www.imdb.com/title/tt0175880/?ref_=nm_flmg_job_2_cdt_img_11
Paul Thomas Anderson,writer,Flagpole Special,6.2,https://www.imdb.com/title/tt0255171/?ref_=nm_flmg_job_2_cdt_img_12
Paul Thomas Anderson,writer,Boogie Nights,7.9,https://www.imdb.com/title/tt0118749/?ref_=nm_flmg_job_2_cdt_img_13
Paul Thomas Anderson,writer,"Hard Eight, Sidney",7.1,https://www.imdb.com/title/tt0119256/?ref_=nm_flmg_job_2_cdt_img_14
Paul Thomas Anderson,producer,Licorice Pizza,7.1,https://www.imdb.com/title/tt11271038/?ref_=nm_flmg_job_3_cdt_img
Paul Thomas Anderson,producer,Anima,7.6,https://www.imdb.com/title/tt10516984/?ref_=nm_flmg_job_3_cdt_img_1
Paul Thomas Anderson,producer,Waterlily Jaguar,5.3,https://www.imdb.com/title/tt6470522/?ref_=nm_flmg_job_3_cdt_img_2
Paul Thomas Anderson,producer,El hilo invisible,7.4,https://www.imdb.com/title/tt5776858/?ref_=nm_flmg_job_3_cdt_img_3
Paul Thomas Anderson,producer,Puro vicio,6.6,https://www.imdb.com/title/tt1791528/?ref_=nm_flmg_job_3_cdt_img_4
Paul Thomas Anderson,producer,The Master,7.1,https://www.imdb.com/title/tt1560747/?ref_=nm_flmg_job_3_cdt_img_5
Paul Thomas Anderson,producer,Paul Thomas Anderson Production Assistant 1992,5.4,https://www.imdb.com/title/tt7891984/?ref_=nm_flmg_job_3_cdt_img_6
Paul Thomas Anderson,producer,There Will Be Blood: Deleted Scenes (Dalies Gone Wild),8.5,https://www.imdb.com/title/tt31124599/?ref_=nm_flmg_job_3_cdt_img_7
Paul Thomas Anderson,producer,Pozos de ambición,8.2,https://www.imdb.com/title/tt0469494/?ref_=nm_flmg_job_3_cdt_img_8
Paul Thomas Anderson,producer,Punch-Drunk Love: 12 Scopitones,6.6,https://www.imdb.com/title/tt7359992/?ref_=nm_flmg_job_3_cdt_img_9
Paul Thomas Anderson,producer,Punch-Drunk Love: Deleted Scenes,6.8,https://www.imdb.com/title/tt7359888/?ref_=nm_flmg_job_3_cdt_img_10
Paul Thomas Anderson,producer,Embriagado de amor,7.3,https://www.imdb.com/title/tt0272338/?ref_=nm_flmg_job_3_cdt_img_11
Paul Thomas Anderson,producer,The Jon Brion Show's Pilot,6.8,https://www.imdb.com/title/tt32743329/?ref_=nm_flmg_job_3_cdt_img_12
Paul Thomas Anderson,producer,Magnolia,8.0,https://www.imdb.com/title/tt0175880/?ref_=nm_flmg_job_3_cdt_img_13
Paul Thomas Anderson,producer,Boogie Nights,7.9,https://www.imdb.com/title/tt0118749/?ref_=nm_flmg_job_3_cdt_img_14
Wes Anderson,director,Montblanc: 100 Years of Meisterstück,6.9,https://www.imdb.com/title/tt32264446/?ref_=nm_flmg_job_1_cdt_img
Wes Anderson,director,La maravillosa historia de Henry Sugar,7.1,https://www.imdb.com/title/tt31800329/?ref_=nm_flmg_job_1_cdt_img_1
Wes Anderson,director,Veneno,6.8,https://www.imdb.com/title/tt28912885/?ref_=nm_flmg_job_1_cdt_img_2
Wes Anderson,director,El desratizador,6.5,https://www.imdb.com/title/tt28912858/?ref_=nm_flmg_job_1_cdt_img_3
Wes Anderson,director,El cisne,6.7,https://www.imdb.com/title/tt28912758/?ref_=nm_flmg_job_1_cdt_img_4
Wes Anderson,director,La maravillosa historia de Henry Sugar,7.4,https://www.imdb.com/title/tt16968450/?ref_=nm_flmg_job_1_cdt_img_5
Wes Anderson,director,Asteroid City Location Featurette,6.6,https://www.imdb.com/title/tt28259927/?ref_=nm_flmg_job_1_cdt_img_6
Wes Anderson,director,Asteroid City,6.5,https://www.imdb.com/title/tt14230388/?ref_=nm_flmg_job_1_cdt_img_7
Wes Anderson,director,Tip-Top: Aline,7.3,https://www.imdb.com/title/tt21071898/?ref_=nm_flmg_job_1_cdt_img_8
Wes Anderson,director,La Crónica Francesa,7.1,https://www.imdb.com/title/tt8847712/?ref_=nm_flmg_job_1_cdt_img_9
Wes Anderson,director,Isla de perros,7.8,https://www.imdb.com/title/tt5104604/?ref_=nm_flmg_job_1_cdt_img_10
Wes Anderson,director,Come Together: A Fashion Picture in Motion,7.3,https://www.imdb.com/title/tt6282412/?ref_=nm_flmg_job_1_cdt_img_11
Wes Anderson,director,El gran hotel Budapest,8.1,https://www.imdb.com/title/tt2278388/?ref_=nm_flmg_job_1_cdt_img_12
Wes Anderson,director,Castello Cavalcanti,7.1,https://www.imdb.com/title/tt3331512/?ref_=nm_flmg_job_1_cdt_img_13
Wes Anderson,director,Prada: Candy,6.5,https://www.imdb.com/title/tt2808968/?ref_=nm_flmg_job_1_cdt_img_14
Wes Anderson,writer,La maravillosa historia de Henry Sugar,7.1,https://www.imdb.com/title/tt31800329/?ref_=nm_flmg_job_2_cdt_img
Wes Anderson,writer,Veneno,6.8,https://www.imdb.com/title/tt28912885/?ref_=nm_flmg_job_2_cdt_img_1
Wes Anderson,writer,El desratizador,6.5,https://www.imdb.com/title/tt28912858/?ref_=nm_flmg_job_2_cdt_img_2
Wes Anderson,writer,El cisne,6.7,https://www.imdb.com/title/tt28912758/?ref_=nm_flmg_job_2_cdt_img_3
Wes Anderson,writer,La maravillosa historia de Henry Sugar,7.4,https://www.imdb.com/title/tt16968450/?ref_=nm_flmg_job_2_cdt_img_4
Wes Anderson,writer,Asteroid City Location Featurette,6.6,https://www.imdb.com/title/tt28259927/?ref_=nm_flmg_job_2_cdt_img_5
Wes Anderson,writer,Asteroid City,6.5,https://www.imdb.com/title/tt14230388/?ref_=nm_flmg_job_2_cdt_img_6
Wes Anderson,writer,La Crónica Francesa,7.1,https://www.imdb.com/title/tt8847712/?ref_=nm_flmg_job_2_cdt_img_7
Wes Anderson,writer,Isla de perros,7.8,https://www.imdb.com/title/tt5104604/?ref_=nm_flmg_job_2_cdt_img_8
Wes Anderson,writer,Come Together: A Fashion Picture in Motion,7.3,https://www.imdb.com/title/tt6282412/?ref_=nm_flmg_job_2_cdt_img_9
Wes Anderson,writer,El gran hotel Budapest,8.1,https://www.imdb.com/title/tt2278388/?ref_=nm_flmg_job_2_cdt_img_10
Wes Anderson,writer,Castello Cavalcanti,7.1,https://www.imdb.com/title/tt3331512/?ref_=nm_flmg_job_2_cdt_img_11
Wes Anderson,writer,Cousin Ben Troop Screening with Jason Schwartzman,6.7,https://www.imdb.com/title/tt2219564/?ref_=nm_flmg_job_2_cdt_img_12
Wes Anderson,writer,Moonrise Kingdom: Animated Book Short,7.2,https://www.imdb.com/title/tt3707014/?ref_=nm_flmg_job_2_cdt_img_13
Wes Anderson,writer,Moonrise Kingdom,7.8,https://www.imdb.com/title/tt1748122/?ref_=nm_flmg_job_2_cdt_img_14
Wes Anderson,producer,La maravillosa historia de Henry Sugar,7.1,https://www.imdb.com/title/tt31800329/?ref_=nm_flmg_job_3_cdt_img
Wes Anderson,producer,Uncropped,7.1,https://www.imdb.com/title/tt29483775/?ref_=nm_flmg_job_3_cdt_img_1
Wes Anderson,producer,Veneno,6.8,https://www.imdb.com/title/tt28912885/?ref_=nm_flmg_job_3_cdt_img_2
Wes Anderson,producer,El desratizador,6.5,https://www.imdb.com/title/tt28912858/?ref_=nm_flmg_job_3_cdt_img_3
Wes Anderson,producer,El cisne,6.7,https://www.imdb.com/title/tt28912758/?ref_=nm_flmg_job_3_cdt_img_4
Wes Anderson,producer,La maravillosa historia de Henry Sugar,7.4,https://www.imdb.com/title/tt16968450/?ref_=nm_flmg_job_3_cdt_img_5
Wes Anderson,producer,Asteroid City,6.5,https://www.imdb.com/title/tt14230388/?ref_=nm_flmg_job_3_cdt_img_6
Wes Anderson,producer,La Crónica Francesa,7.1,https://www.imdb.com/title/tt8847712/?ref_=nm_flmg_job_3_cdt_img_7
Wes Anderson,producer,Isla de perros,7.8,https://www.imdb.com/title/tt5104604/?ref_=nm_flmg_job_3_cdt_img_8
Wes Anderson,producer,Escapes,6.7,https://www.imdb.com/title/tt6815320/?ref_=nm_flmg_job_3_cdt_img_9
Wes Anderson,producer,Lío en Broadway,6.1,https://www.imdb.com/title/tt1767372/?ref_=nm_flmg_job_3_cdt_img_10
Wes Anderson,producer,El gran hotel Budapest,8.1,https://www.imdb.com/title/tt2278388/?ref_=nm_flmg_job_3_cdt_img_11
Wes Anderson,producer,Moonrise Kingdom: Animated Book Short,7.2,https://www.imdb.com/title/tt3707014/?ref_=nm_flmg_job_3_cdt_img_12
Wes Anderson,producer,Moonrise Kingdom,7.8,https://www.imdb.com/title/tt1748122/?ref_=nm_flmg_job_3_cdt_img_13
Wes Anderson,producer,Fantástico Sr. Fox,7.9,https://www.imdb.com/title/tt0432283/?ref_=nm_flmg_job_3_cdt_img_14
David Fincher,producer,¿¡Soy lo bastante negro para ti!?,7.3,https://www.imdb.com/title/tt21438352/?ref_=nm_flmg_job_1_cdt_img
David Fincher,producer,"Love, Death & Robots",8.4,https://www.imdb.com/title/tt9561862/?ref_=nm_flmg_job_1_cdt_img_1
David Fincher,producer,Voir: Las claves del cine en la cultura contemporánea,6.8,https://www.imdb.com/title/tt15677070/?ref_=nm_flmg_job_1_cdt_img_2
David Fincher,producer,Anheuser Busch: Let's Grab a Beer,7.5,https://www.imdb.com/title/tt17372950/?ref_=nm_flmg_job_1_cdt_img_3
David Fincher,producer,Mindhunter,8.6,https://www.imdb.com/title/tt5290382/?ref_=nm_flmg_job_1_cdt_img_4
David Fincher,producer,House of Cards,8.6,https://www.imdb.com/title/tt1856010/?ref_=nm_flmg_job_1_cdt_img_5
David Fincher,producer,Millennium: Lo que no te mata te hace más fuerte,6.1,https://www.imdb.com/title/tt5177088/?ref_=nm_flmg_job_1_cdt_img_6
David Fincher,producer,Amor y otros desastres,6.1,https://www.imdb.com/title/tt0452643/?ref_=nm_flmg_job_1_cdt_img_7
David Fincher,producer,Los amos de Dogtown,7.1,https://www.imdb.com/title/tt0355702/?ref_=nm_flmg_job_1_cdt_img_8
David Fincher,producer,The Hire,7.4,https://www.imdb.com/title/tt12958702/?ref_=nm_flmg_job_1_cdt_img_9
David Fincher,producer,Ticker,7.5,https://www.imdb.com/title/tt0340398/?ref_=nm_flmg_job_1_cdt_img_10
David Fincher,producer,Star,7.6,https://www.imdb.com/title/tt0286151/?ref_=nm_flmg_job_1_cdt_img_11
David Fincher,producer,The Car Thief and the Hit Man,5.3,https://www.imdb.com/title/tt0285471/?ref_=nm_flmg_job_1_cdt_img_12
David Fincher,producer,The Follow,7.2,https://www.imdb.com/title/tt0285104/?ref_=nm_flmg_job_1_cdt_img_13
David Fincher,producer,Chosen,6.8,https://www.imdb.com/title/tt0283994/?ref_=nm_flmg_job_1_cdt_img_14
David Fincher,director,El asesino,6.7,https://www.imdb.com/title/tt1136617/?ref_=nm_flmg_job_2_cdt_img
David Fincher,director,"Love, Death & Robots",8.4,https://www.imdb.com/title/tt9561862/?ref_=nm_flmg_job_2_cdt_img_1
David Fincher,director,Mank,6.8,https://www.imdb.com/title/tt10618286/?ref_=nm_flmg_job_2_cdt_img_2
David Fincher,director,Mindhunter,8.6,https://www.imdb.com/title/tt5290382/?ref_=nm_flmg_job_2_cdt_img_3
David Fincher,director,Perdida,8.1,https://www.imdb.com/title/tt2267998/?ref_=nm_flmg_job_2_cdt_img_4
David Fincher,director,Calvin Klein: Downtown,6.5,https://www.imdb.com/title/tt6928750/?ref_=nm_flmg_job_2_cdt_img_5
David Fincher,director,Justin Timberlake feat. Jay-Z: Suit & Tie,7.3,https://www.imdb.com/title/tt3391114/?ref_=nm_flmg_job_2_cdt_img_6
David Fincher,director,House of Cards,8.6,https://www.imdb.com/title/tt1856010/?ref_=nm_flmg_job_2_cdt_img_7
David Fincher,director,Karen O & Trent Reznor & Atticus Ross: Immigrant Song,7.7,https://www.imdb.com/title/tt11575724/?ref_=nm_flmg_job_2_cdt_img_8
David Fincher,director,Millennium: Los hombres que no amaban a las mujeres,7.8,https://www.imdb.com/title/tt1568346/?ref_=nm_flmg_job_2_cdt_img_9
David Fincher,director,La red social,7.8,https://www.imdb.com/title/tt1285016/?ref_=nm_flmg_job_2_cdt_img_10
